"Auto_Italienische_Reise.11f7b.0" "Drama_Die_Mitschuldigen.11hb1.0" "Drama_Egmont.11g9w.0" "Drama_Faust_Der_Trag_die_zweiter_Teil.11d11.0" "Drama_Faust_in_urspr_nglicher_Gestalt_.11f7n.0" "Drama_G_tter_Helden_und_Wieland.11h60.0" "Drama_G_tz_von_Berlichingen_mit_der_eisernen_Hand.11g1d.0" "Drama_Iphigenie_auf_Tauris.11f78.0" "Drama_Prometheus.11gx9.0" "Drama_Satyros_oder_der_verg_tterte_Waldteufel.11gn9.0" "Lyrik_Elegien_1.11df4.0" "Lyrik_Elegien_2_Alexis_und_Dora.11g90.0" "Lyrik_Elegien_2_Der_neue_Pausias_und_sein_Blumenm_dchen.11g73.0" "Lyrik_Elegien_2_Euphrosyne.11ft0.0" "Lyrik_Gott_Gem_t_und_Welt.11hks.0" "Lyrik_Zahme_Xenien_4.11d4r.0" "Roman_Die_Leiden_des_jungen_Werther.11cvr.0" "Roman_Die_Wahlverwandtschaften.11hnp.0" "Roman_Wilhelm_Meisters_Lehrjahre.11d3w.0"
"kann" 0.19253462517856 0.239457230278036 0.224475578605155 0.0961036247780215 0.104191712751463 0.217391304347826 0.197072072072072 0.0725497955414853 0 0.192184497117233 0.0224618149146451 0 0 0 0 0.424728645587541 0.192678227360308 0.160264499520468 0.148573896234757
"sehr" 0.206508912489907 0.0931222562192364 0.0541837603529685 0.0396949754517915 0.104191712751463 0.0543478260869565 0.0563063063063063 0.0329771797915842 0 0 0.0224618149146451 0 0.0726744186046512 0 0 0.047192071731949 0.114085792515972 0.132502145272828 0.232885726624031
"meine" 0.125768585802124 0.199547691898364 0.123848595092499 0.05640864932623 0.256471908311293 0.298913043478261 0.24634009009009 0.158290462999604 1.14051094890511 0.224215246636771 0.0224618149146451 0 0 0 0 0 0.324510698712098 0.0895966887082934 0.170680046885603
"nichts" 0.105583504130178 0.199547691898364 0.220605310008515 0.129530972526899 0.144265448425102 0.434782608695652 0.225225225225225 0.0791452314998021 0.136861313868613 0.224215246636771 0.0449236298292902 0 0 0 0 0.330344502123643 0.177466788358179 0.150169097975872 0.152686668448868
"alle" 0.152940811129744 0.0665158972994546 0.178032355445468 0.135798600229813 0.232427666907109 0.108695652173913 0.172438063063063 0.0395726157499011 0.182481751824818 0.192184497117233 0.0224618149146451 0.203252032520325 0 0.0741289844329133 0.148148148148148 0.377536573855592 0.164790589189737 0.142597546817425 0.144461124020646
"ganz" 0.189429227998261 0.133031794598909 0.0812756405294527 0.0877467878408023 0.128235954155646 0.217391304347826 0.0633445945945946 0.0593589236248516 0.136861313868613 0.0320307495195388 0.0449236298292902 0 0 0 0.148148148148148 0.0943841434638981 0.159720109522361 0.176669527030438 0.150116185815049
"wo" 0.185547481522887 0.0931222562192364 0.131589132285781 0.236080643476444 0.216398172637653 0.190217391304348 0.165399774774775 0.10552697533307 0.0456204379562044 0.160153747597694 0.0898472596585804 0 0.145348837209302 0.0741289844329133 0.592592592592593 0.235960358659745 0.103944833181219 0.14133562162435 0.104875691459829
"sei" 0.145177318178995 0.106425435679127 0.108367520705937 0.22563459730492 0.0400737356736395 0 0.123170045045045 0.118717847249703 0.136861313868613 0.0960922485586163 0.0673854447439353 0.0677506775067751 0.145348837209302 0.0741289844329133 0.148148148148148 0.188768286927796 0.119156272183349 0.106001716218263 0.166567274671492
"dieser" 0.167691447736165 0.0665158972994546 0.0696648347395309 0.106549670949546 0.0480884828083674 0.0543478260869565 0.0351914414414414 0.10552697533307 0 0 0.0449236298292902 0 0.0726744186046512 0.0741289844329133 0 0 0.0938038738464659 0.136287920852052 0.193814390589977
"dich" 0.00155269859014968 0.266063589197818 0.44508088861367 0.292489292802674 0.416766851005851 0.298913043478261 0.211148648648649 0.514444004748714 0.456204379562044 0.320307495195388 0.426774483378257 0.474254742547426 1.09011627906977 0.44477390659748 1.03703703703704 0.943841434638981 0.162255349356049 0.0908586139013679 0.0678607415328302
"am" 0.151388112539594 0.1463349740588 0.0851459091260933 0.200564086493262 0.256471908311293 0.108695652173913 0.10205518018018 0.085740667458119 0.0912408759124088 0.0320307495195388 0.247079964061096 0.2710027100271 0.363372093023256 0.44477390659748 0.296296296296296 0.330344502123643 0.334651658046851 0.112311342183635 0.0868823130230932
"euch" 0.0318303210980684 0.106425435679127 0.352194442294295 0.330095059020161 0.585076540835137 0.652173913043478 0.788288288288288 0.138504155124654 0.0456204379562044 0.51249199231262 0.247079964061096 0.0677506775067751 0 0 0 0.519112789051439 0.0456343170063888 0.0214527282822674 0.0478109769890395
"dir" 0.00931619154089808 0.159638153518691 0.356064710890936 0.263240363522407 0.352648873928028 0.326086956521739 0.193552927927928 0.619970980081783 0.684306569343066 0.224215246636771 0.404312668463612 0.880758807588076 0.654069767441861 0.667160859896219 0 0.330344502123643 0.195213467193997 0.0757155115844733 0.0730017068004689
"seiner" 0.0993727097695795 0.0266063589197818 0.0774053719328121 0.0584978585605348 0.0881622184820069 0.0815217391304348 0.0598254504504505 0.118717847249703 0 0.0640614990390775 0.0673854447439353 0 0.0726744186046512 0 0 0.047192071731949 0.172396308690802 0.143859472010499 0.193300294063213
"sagte" 0.043475560524191 0.0266063589197818 0.019351342983203 0.00208920923430482 0 0.0543478260869565 0.0774211711711712 0.00659543595831684 0 0 0.0224618149146451 0 0.0726744186046512 0 0 0 0.268735422370956 0.175407601837363 0.230315243990212
"ohne" 0.111794298490777 0.106425435679127 0.108367520705937 0.0543194400919252 0.0561032299430953 0 0.0668637387387387 0.0461680517082179 0 0.288276745675849 0.0673854447439353 0 0 0 0 0.0943841434638981 0.103944833181219 0.194336479733481 0.163482695510909
"will" 0.0954909632942053 0.239457230278036 0.205124235621952 0.123263344823984 0.176324436964014 0.271739130434783 0.242820945945946 0.0527634876665348 0.228102189781022 0.288276745675849 0.0673854447439353 0.203252032520325 0 0 0.592592592592593 0.377536573855592 0.154649629854984 0.112311342183635 0.0997347261921898
"ja" 0.0962673125892802 0.425701742716509 0.154810743865624 0.0835683693721926 0.184339184098742 0.217391304347826 0.119650900900901 0.085740667458119 0 0.0960922485586163 0.0449236298292902 0.203252032520325 0.290697674418605 0.148257968865827 0.148148148148148 0.047192071731949 0.0836629145117128 0.165312200292767 0.1223549733698
"wilhelm" 0.00232904788522452 0 0.00774053719328121 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101409593347531 0 0.353184313886775
"oder" 0.16846779703124 0.0266063589197818 0.0735351033361715 0.022981301577353 0.0480884828083674 0.190217391304348 0.098536036036036 0.10552697533307 0 0.0960922485586163 0.0449236298292902 0 0.290697674418605 0 0 0 0.0938038738464659 0.133764070465903 0.139834255279771
"ihnen" 0.108688901310478 0.0399095383796727 0.0657945661428903 0.00835683693721926 0.0480884828083674 0.0543478260869565 0.154842342342342 0.0659543595831684 0.228102189781022 0.0320307495195388 0 0.13550135501355 0 0.0741289844329133 0 0.0943841434638981 0.126761991684413 0.112311342183635 0.170680046885603
"seinen" 0.072976833737035 0.0133031794598909 0.119978326495859 0.0522302308576204 0.0400737356736395 0.0271739130434783 0.049268018018018 0.145099591082971 0.182481751824818 0.0960922485586163 0.0673854447439353 0 0 0 0.296296296296296 0.047192071731949 0.144508670520231 0.126192519307455 0.17684920520677
"zeit" 0.130426681572573 0.0665158972994546 0.0812756405294527 0.0773007416692782 0.0721327242125511 0 0.0774211711711712 0.0725497955414853 0.0456204379562044 0.0320307495195388 0.134770889487871 0.0677506775067751 0 0 0.148148148148148 0.0943841434638981 0.0988743535138424 0.147645247589723 0.136235579592424
"unter" 0.14750636606422 0 0.112237789302578 0.0396949754517915 0.0240442414041837 0.190217391304348 0.0844594594594595 0.0263817438332674 0.0912408759124088 0.0320307495195388 0.134770889487871 0.0677506775067751 0.145348837209302 0 0 0 0.154649629854984 0.117359042955934 0.124925456003619
"konnte" 0.0908328675237563 0.0266063589197818 0.0309621487731249 0.00835683693721926 0.0480884828083674 0 0.0351914414414414 0.0131908719166337 0 0 0 0 0.0726744186046512 0 0 0 0.0836629145117128 0.193074554540407 0.178391494787061
"zur" 0.107136202720328 0.0931222562192364 0.0580540289496091 0.175493575681605 0.0561032299430953 0.0271739130434783 0.0774211711711712 0.164885898957921 0.0456204379562044 0.128122998078155 0.157232704402516 0.203252032520325 0.145348837209302 0.296515937731653 0.148148148148148 0.188768286927796 0.0633809958422067 0.145121397203574 0.110530753254231
"viel" 0.107136202720328 0.133031794598909 0.108367520705937 0.0835683693721926 0.136250701290374 0.0815217391304348 0.119650900900901 0.085740667458119 0.136861313868613 0.0640614990390775 0.0224618149146451 0 0.0726744186046512 0 0 0.188768286927796 0.152114390021296 0.0883347635152188 0.11310123588805
"soll" 0.0473573069995652 0.106425435679127 0.239956652991718 0.129530972526899 0.15228019555983 0.108695652173913 0.278012387387387 0.164885898957921 0 0.192184497117233 0.0224618149146451 0.0677506775067751 0 0 0.296296296296296 0.330344502123643 0.111550552682284 0.107263641411337 0.0904809887104403
"sehen" 0.136637475933172 0.0399095383796727 0.0812756405294527 0.0146244646401337 0.0160294942694558 0.0543478260869565 0.0633445945945946 0.0329771797915842 0 0.0320307495195388 0.0673854447439353 0.0677506775067751 0 0 0 0 0.106480073014907 0.109787491797486 0.132636903905077
"waren" 0.0962673125892802 0.0399095383796727 0.0503134917563279 0.022981301577353 0.0240442414041837 0 0.0351914414414414 0.0131908719166337 0.0456204379562044 0 0.0224618149146451 0.203252032520325 0.0726744186046512 0 0 0 0.0963391136801541 0.118620968149008 0.159884019823562
"etwas" 0.1234395379169 0.0266063589197818 0.104497252109296 0.0188028831087433 0.0240442414041837 0 0.024634009009009 0.0131908719166337 0 0 0 0 0 0 0 0.235960358659745 0.0557752763411419 0.184241078188885 0.118242201155689
"allein" 0.0675423886715111 0.1463349740588 0.12771886368914 0.0919252063094119 0.184339184098742 0.0271739130434783 0.0387105855855856 0.237435694499406 0.136861313868613 0.192184497117233 0 0.13550135501355 0.218023255813953 0.0741289844329133 0 0.047192071731949 0.0912686340127776 0.12745444450053 0.108988463673939
"bin" 0.0675423886715111 0.186244512438473 0.139329669479062 0.129530972526899 0.240442414041837 0.407608695652174 0.197072072072072 0.138504155124654 0.228102189781022 0.448430493273543 0.247079964061096 0 0.0726744186046512 0 0 0.235960358659745 0.177466788358179 0.0466912321437585 0.0709453206934134
"andern" 0.0947146139991305 0.0665158972994546 0.0851459091260933 0.0752115324349734 0.080147471347279 0.0815217391304348 0.0703828828828829 0.0395726157499011 0 0 0.0449236298292902 0.0677506775067751 0 0 0 0.047192071731949 0.0709867153432715 0.145121397203574 0.117214008102161
"bald" 0.082293025277933 0.0931222562192364 0.0967567149160152 0.0710331139663637 0.0400737356736395 0 0.0527871621621622 0.10552697533307 0 0 0.157232704402516 0 0 0 0 0 0.0532400365074536 0.106001716218263 0.143432930967118
"muß" 0.1234395379169 0.1463349740588 0.104497252109296 0.100282043246631 0.184339184098742 0.0815217391304348 0.0879786036036036 0.0725497955414853 0 0.0320307495195388 0.0898472596585804 0 0 0 0.148148148148148 0.141576215195847 0.124226751850725 0.0921205390944425 0.0812272512286907
"leben" 0.0659896900813614 0.0665158972994546 0.147070206672343 0.0919252063094119 0.112206459886191 0.217391304347826 0.0914977477477477 0.197863078749505 0.319343065693431 0.224215246636771 0.0673854447439353 0.0677506775067751 0.145348837209302 0.296515937731653 0 0.235960358659745 0.0836629145117128 0.103477865832113 0.0981924366118982
"ihren" 0.072976833737035 0.0399095383796727 0.0503134917563279 0.0313381385145722 0.0641179770778232 0.0543478260869565 0.073902027027027 0.12531328320802 0.0456204379562044 0 0.0224618149146451 0 0 0 0 0.0943841434638981 0.111550552682284 0.148907172782797 0.124411359476855
"gegen" 0.134308428047947 0.0133031794598909 0.0812756405294527 0.033427347748877 0 0.0271739130434783 0.098536036036036 0.0791452314998021 0.0912408759124088 0.0320307495195388 0 0 0.0726744186046512 0 0 0 0.106480073014907 0.131240220079754 0.0894527956569125
"welt" 0.0784112788025589 0.0931222562192364 0.0851459091260933 0.110728089418155 0.208383425502925 0.0815217391304348 0.049268018018018 0.0395726157499011 0.273722627737226 0.160153747597694 0.292003593890386 0.0677506775067751 0 0.0741289844329133 0.296296296296296 0.330344502123643 0.121691512017037 0.0921205390944425 0.0956219539780789
"menschen" 0.0939382647040557 0.0266063589197818 0.0696648347395309 0.0313381385145722 0.0721327242125511 0.108695652173913 0.0633445945945946 0.085740667458119 0 0 0.0673854447439353 0 0.0726744186046512 0.0741289844329133 0 0.0943841434638981 0.154649629854984 0.0845489879359951 0.121326780316272
"vom" 0.0892801689336066 0.226154050818146 0.0735351033361715 0.183850412618824 0.0881622184820069 0.0543478260869565 0.109093468468468 0.204458514707822 0.228102189781022 0.288276745675849 0.179694519317161 0.40650406504065 0.218023255813953 0.22238695329874 0.296296296296296 0.141576215195847 0.136902951019166 0.0757155115844733 0.0498673630960949
"recht" 0.104030805540029 0.119728615139018 0.0967567149160152 0.0940144155437167 0.0961769656167348 0 0.0563063063063063 0.0659543595831684 0.136861313868613 0.0640614990390775 0.0224618149146451 0 0 0 0 0.188768286927796 0.0684514755095832 0.121144818535157 0.0904809887104403
"gleich" 0.0885038196385318 0.0931222562192364 0.112237789302578 0.127441763292594 0.0961769656167348 0 0.0809403153153153 0.12531328320802 0.0912408759124088 0.0640614990390775 0.0898472596585804 0.0677506775067751 0 0 0.444444444444444 0.141576215195847 0.0785924348443363 0.102215940639039 0.0771144790145798
"diesen" 0.103254456244954 0.0266063589197818 0.0851459091260933 0.0731223232006685 0.0240442414041837 0.0271739130434783 0.0387105855855856 0.0791452314998021 0.228102189781022 0 0.0898472596585804 0.13550135501355 0.0726744186046512 0.0741289844329133 0 0 0.0633809958422067 0.0895966887082934 0.109502560200703
"mann" 0.0636606421961369 0.199547691898364 0.0735351033361715 0.100282043246631 0.144265448425102 0.353260869565217 0.158361486486486 0.164885898957921 0.364963503649635 0.224215246636771 0.134770889487871 0 0.145348837209302 0.0741289844329133 0 0.424728645587541 0.0836629145117128 0.082025137549846 0.0719735137469411
"einmal" 0.0853984224582324 0.172941332978582 0.100626983512656 0.0731223232006685 0.144265448425102 0.135869565217391 0.112612612612613 0.0395726157499011 0 0.0320307495195388 0.0898472596585804 0 0 0.0741289844329133 0.296296296296296 0.047192071731949 0.0811276746780245 0.0921205390944425 0.0858541199695655
"hand" 0.0411465126389665 0.1463349740588 0.0967567149160152 0.0647654862634493 0.080147471347279 0.0271739130434783 0.193552927927928 0.178076770874555 0.0912408759124088 0.0640614990390775 0.157232704402516 0.338753387533875 0.218023255813953 0.0741289844329133 0 0 0.103944833181219 0.0769774367775478 0.0951078574513151
"gar" 0.108688901310478 0.239457230278036 0.0774053719328121 0.110728089418155 0.144265448425102 0.0815217391304348 0.024634009009009 0.0263817438332674 0 0.128122998078155 0.0449236298292902 0.0677506775067751 0 0 0 0.377536573855592 0.0811276746780245 0.082025137549846 0.0735158033272327
"seinem" 0.0489100055897149 0.0133031794598909 0.0774053719328121 0.0376057662174867 0.0160294942694558 0.135869565217391 0.0914977477477477 0.0725497955414853 0.0456204379562044 0.0640614990390775 0.0898472596585804 0 0 0.0741289844329133 0 0.047192071731949 0.0938038738464659 0.0782393619706224 0.13572148306566
"bis" 0.135861126638097 0.0266063589197818 0.0464432231596873 0.0605870677948397 0.0561032299430953 0.108695652173913 0.0809403153153153 0.0395726157499011 0.136861313868613 0.0640614990390775 0.112309074573226 0 0.0726744186046512 0.0741289844329133 0 0.047192071731949 0.109015312848595 0.0782393619706224 0.072487610273705
"wollte" 0.0551207999503136 0.0399095383796727 0.0503134917563279 0.0167136738744385 0.0080147471347279 0.0815217391304348 0.137246621621622 0.00659543595831684 0.0456204379562044 0.0320307495195388 0 0 0 0.0741289844329133 0 0.047192071731949 0.106480073014907 0.107263641411337 0.123897262950092
"sollte" 0.0706477858518104 0 0.0735351033361715 0.0125352554058289 0.0160294942694558 0.0543478260869565 0.0527871621621622 0.0395726157499011 0.0912408759124088 0 0.0224618149146451 0 0 0 0 0 0.0684514755095832 0.171621826258139 0.103847498406301
"gut" 0.0784112788025589 0.186244512438473 0.100626983512656 0.0647654862634493 0.144265448425102 0.0271739130434783 0.0950168918918919 0.0461680517082179 0.0456204379562044 0.0640614990390775 0.0449236298292902 0 0 0 0 0.188768286927796 0.0785924348443363 0.0782393619706224 0.0925373748174957
"dann" 0.0768585802124092 0.0931222562192364 0.089016177722734 0.125352554058289 0.200368678368197 0.0543478260869565 0.0950168918918919 0.12531328320802 0.228102189781022 0.192184497117233 0.202156334231806 0.13550135501355 0.145348837209302 0.22238695329874 0 0.235960358659745 0.11662103234966 0.0731916611983242 0.0550083283637336
"ihrer" 0.0621079436059872 0.0133031794598909 0.0619242975462497 0.0250705108116578 0.0160294942694558 0.0543478260869565 0.049268018018018 0.0593589236248516 0.0912408759124088 0.0640614990390775 0 0 0 0 0 0 0.114085792515972 0.133764070465903 0.106932077566884
"indem" 0.0667660393764362 0.0399095383796727 0.0270918801764842 0.0104460461715241 0.0080147471347279 0 0.0140765765765766 0 0 0 0.0224618149146451 0 0 0 0 0 0.0684514755095832 0.153954873555096 0.123897262950092
"sah" 0.0722004844419601 0.0399095383796727 0.0348324173697655 0.0396949754517915 0.0240442414041837 0 0.0563063063063063 0.0131908719166337 0.0912408759124088 0.0320307495195388 0.0449236298292902 0.0677506775067751 0.363372093023256 0.0741289844329133 0 0.047192071731949 0.114085792515972 0.0971682398667407 0.111558946307759
"eines" 0.101701757654804 0.0133031794598909 0.0541837603529685 0.00835683693721926 0 0.0543478260869565 0.0633445945945946 0.0725497955414853 0 0.128122998078155 0.0449236298292902 0 0 0 0 0 0.0684514755095832 0.0832870627429206 0.104875691459829
"hätte" 0.082293025277933 0.0133031794598909 0.0851459091260933 0 0.0320589885389116 0.108695652173913 0.073902027027027 0.0329771797915842 0 0 0.0449236298292902 0 0 0 0 0.047192071731949 0.111550552682284 0.100954015445964 0.0997347261921898
"können" 0.0760822309173343 0 0.108367520705937 0.0104460461715241 0.0240442414041837 0.0543478260869565 0.0774211711711712 0.00659543595831684 0.0456204379562044 0 0 0 0 0 0.148148148148148 0.141576215195847 0.0811276746780245 0.0908586139013679 0.110530753254231
